# Interpad R
# 
# Measurement Settings:
# Power Supply voltage limit:      2.10E+01 V
# Power Supply current limit:      1.00E-03 A
# Voltage Delay:                       2.00 s
# 
# 
# 
# Bias Voltage[V]	Interpad Voltage [V]	Interpad Current Mean [A]	Interpad Current Error [A]	Resistance (polynom fit) [Ohm]	Resistance (diff) [Ohm]	dR (fit) [Ohm]	Chi2 of Fit [-]	Total Current [A]	
-8.30000E+02	3.49991E+00	5.83096E-05	1.21929E-10	6.22412E+06	6.12756E+06	4.63984E+04	9.37184E+03	-3.47327E-04
-8.30000E+02	4.00014E+00	5.83951E-05	2.95296E-10	6.22412E+06	6.12756E+06	4.63984E+04	9.37184E+03	-3.47327E-04
-8.30000E+02	4.49998E+00	5.84734E-05	1.73781E-10	6.22412E+06	6.12756E+06	4.63984E+04	9.37184E+03	-3.47327E-04
-8.30000E+02	4.99989E+00	5.85575E-05	1.94822E-10	6.22412E+06	6.12756E+06	4.63984E+04	9.37184E+03	-3.47327E-04
-8.40000E+02	-4.38046E-06	5.84965E-05	1.14698E-10	6.02125E+06	5.95746E+06	1.69067E+04	4.12987E+03	-3.52885E-04
-8.40000E+02	4.99976E-01	5.85756E-05	1.21662E-09	6.02125E+06	5.95746E+06	1.69067E+04	4.12987E+03	-3.52885E-04
-8.40000E+02	9.99990E-01	5.86603E-05	5.03389E-10	6.02125E+06	5.95746E+06	1.69067E+04	4.12987E+03	-3.52885E-04
-8.40000E+02	1.49997E+00	5.87517E-05	9.10763E-10	6.02125E+06	5.95746E+06	1.69067E+04	4.12987E+03	-3.52885E-04
-8.40000E+02	1.99998E+00	5.88314E-05	6.27446E-10	6.02125E+06	5.95746E+06	1.69067E+04	4.12987E+03	-3.52885E-04
-8.40000E+02	2.50000E+00	5.89086E-05	2.71948E-10	6.02125E+06	5.95746E+06	1.69067E+04	4.12987E+03	-3.52885E-04
-8.40000E+02	2.99990E+00	5.90005E-05	7.77617E-10	6.02125E+06	5.95746E+06	1.69067E+04	4.12987E+03	-3.52885E-04
-8.40000E+02	3.49991E+00	5.90888E-05	2.65497E-10	6.02125E+06	5.95746E+06	1.69067E+04	4.12987E+03	-3.52885E-04
-8.40000E+02	4.00012E+00	5.91665E-05	4.54606E-11	6.02125E+06	5.95746E+06	1.69067E+04	4.12987E+03	-3.52885E-04
-8.40000E+02	4.49998E+00	5.92498E-05	2.85774E-10	6.02125E+06	5.95746E+06	1.69067E+04	4.12987E+03	-3.52885E-04
-8.40000E+02	4.99988E+00	5.93310E-05	5.31246E-11	6.02125E+06	5.95746E+06	1.69067E+04	4.12987E+03	-3.52885E-04
-8.50000E+02	-4.83543E-06	5.92878E-05	7.55557E-10	5.97725E+06	6.02716E+06	3.35391E+04	6.06659E+03	-3.58719E-04
-8.50000E+02	4.99976E-01	5.93809E-05	9.41630E-11	5.97725E+06	6.02716E+06	3.35391E+04	6.06659E+03	-3.58719E-04
-8.50000E+02	9.99988E-01	5.94720E-05	3.58267E-10	5.97725E+06	6.02716E+06	3.35391E+04	6.06659E+03	-3.58719E-04
-8.50000E+02	1.49996E+00	5.95495E-05	1.60624E-10	5.97725E+06	6.02716E+06	3.35391E+04	6.06659E+03	-3.58719E-04
-8.50000E+02	1.99998E+00	5.96318E-05	6.33456E-10	5.97725E+06	6.02716E+06	3.35391E+04	6.06659E+03	-3.58719E-04
-8.50000E+02	2.50000E+00	5.97194E-05	7.71722E-11	5.97725E+06	6.02716E+06	3.35391E+04	6.06659E+03	-3.58719E-04
-8.50000E+02	2.99989E+00	5.98004E-05	2.54209E-10	5.97725E+06	6.02716E+06	3.35391E+04	6.06659E+03	-3.58719E-04
-8.50000E+02	3.49991E+00	5.98792E-05	9.87702E-11	5.97725E+06	6.02716E+06	3.35391E+04	6.06659E+03	-3.58719E-04
-8.50000E+02	4.00012E+00	5.99685E-05	3.11555E-10	5.97725E+06	6.02716E+06	3.35391E+04	6.06659E+03	-3.58719E-04
-8.50000E+02	4.49996E+00	6.00583E-05	1.75182E-10	5.97725E+06	6.02716E+06	3.35391E+04	6.06659E+03	-3.58719E-04
-8.50000E+02	4.99985E+00	6.01275E-05	4.61808E-10	5.97725E+06	6.02716E+06	3.35391E+04	6.06659E+03	-3.58719E-04
-8.60000E+02	-7.50793E-06	6.00900E-05	7.15402E-10	5.67258E+06	5.79989E+06	1.89250E+04	4.89591E+03	-3.64702E-04
-8.60000E+02	4.99973E-01	6.01734E-05	2.08487E-10	5.67258E+06	5.79989E+06	1.89250E+04	4.89591E+03	-3.64702E-04
-8.60000E+02	9.99989E-01	6.02682E-05	5.04579E-10	5.67258E+06	5.79989E+06	1.89250E+04	4.89591E+03	-3.64702E-04
-8.60000E+02	1.49996E+00	6.03538E-05	4.53309E-10	5.67258E+06	5.79989E+06	1.89250E+04	4.89591E+03	-3.64702E-04
-8.60000E+02	1.99998E+00	6.04395E-05	5.48351E-10	5.67258E+06	5.79989E+06	1.89250E+04	4.89591E+03	-3.64702E-04
-8.60000E+02	2.50000E+00	6.05277E-05	6.54896E-11	5.67258E+06	5.79989E+06	1.89250E+04	4.89591E+03	-3.64702E-04
-8.60000E+02	2.99989E+00	6.06159E-05	5.79272E-11	5.67258E+06	5.79989E+06	1.89250E+04	4.89591E+03	-3.64702E-04
-8.60000E+02	3.49989E+00	6.07037E-05	2.26912E-10	5.67258E+06	5.79989E+06	1.89250E+04	4.89591E+03	-3.64702E-04
-8.60000E+02	4.00009E+00	6.07821E-05	3.06268E-10	5.67258E+06	5.79989E+06	1.89250E+04	4.89591E+03	-3.64702E-04
-8.60000E+02	4.49996E+00	6.08612E-05	3.63532E-10	5.67258E+06	5.79989E+06	1.89250E+04	4.89591E+03	-3.64702E-04
-8.60000E+02	4.99985E+00	6.09492E-05	6.71532E-10	5.67258E+06	5.79989E+06	1.89250E+04	4.89591E+03	-3.64702E-04
-8.70000E+02	-3.47091E-06	6.09151E-05	4.22453E-10	5.94865E+06	5.80403E+06	4.60094E+04	5.78425E+03	-3.70629E-04
-8.70000E+02	4.99976E-01	6.10055E-05	1.45459E-09	5.94865E+06	5.80403E+06	4.60094E+04	5.78425E+03	-3.70629E-04
-8.70000E+02	9.99990E-01	6.10900E-05	1.27940E-09	5.94865E+06	5.80403E+06	4.60094E+04	5.78425E+03	-3.70629E-04
-8.70000E+02	1.49996E+00	6.11728E-05	5.26899E-10	5.94865E+06	5.80403E+06	4.60094E+04	5.78425E+03	-3.70629E-04
-8.70000E+02	1.99998E+00	6.12684E-05	3.23213E-10	5.94865E+06	5.80403E+06	4.60094E+04	5.78425E+03	-3.70629E-04
-8.70000E+02	2.50002E+00	6.13601E-05	1.49741E-10	5.94865E+06	5.80403E+06	4.60094E+04	5.78425E+03	-3.70629E-04
-8.70000E+02	2.99992E+00	6.14464E-05	2.57034E-10	5.94865E+06	5.80403E+06	4.60094E+04	5.78425E+03	-3.70629E-04
-8.70000E+02	3.49991E+00	6.15278E-05	2.20656E-10	5.94865E+06	5.80403E+06	4.60094E+04	5.78425E+03	-3.70629E-04
-8.70000E+02	4.00011E+00	6.16091E-05	3.92966E-10	5.94865E+06	5.80403E+06	4.60094E+04	5.78425E+03	-3.70629E-04
-8.70000E+02	4.49997E+00	6.16905E-05	2.24846E-10	5.94865E+06	5.80403E+06	4.60094E+04	5.78425E+03	-3.70629E-04
-8.70000E+02	4.99986E+00	6.17808E-05	2.72764E-10	5.94865E+06	5.80403E+06	4.60094E+04	5.78425E+03	-3.70629E-04
-8.80000E+02	-6.42773E-06	6.17606E-05	8.98146E-11	5.75184E+06	5.74725E+06	2.95471E+04	1.63194E+04	-3.76717E-04
-8.80000E+02	4.99973E-01	6.18492E-05	4.99355E-10	5.75184E+06	5.74725E+06	2.95471E+04	1.63194E+04	-3.76717E-04
-8.80000E+02	9.99989E-01	6.19411E-05	8.37987E-11	5.75184E+06	5.74725E+06	2.95471E+04	1.63194E+04	-3.76717E-04
-8.80000E+02	1.49996E+00	6.20229E-05	2.33381E-10	5.75184E+06	5.74725E+06	2.95471E+04	1.63194E+04	-3.76717E-04
-8.80000E+02	1.99998E+00	6.21007E-05	8.64099E-11	5.75184E+06	5.74725E+06	2.95471E+04	1.63194E+04	-3.76717E-04
-8.80000E+02	2.49999E+00	6.21867E-05	3.38920E-10	5.75184E+06	5.74725E+06	2.95471E+04	1.63194E+04	-3.76717E-04
-8.80000E+02	2.99990E+00	6.22856E-05	5.77754E-10	5.75184E+06	5.74725E+06	2.95471E+04	1.63194E+04	-3.76717E-04
-8.80000E+02	3.49988E+00	6.23712E-05	3.63715E-10	5.75184E+06	5.74725E+06	2.95471E+04	1.63194E+04	-3.76717E-04
-8.80000E+02	4.00009E+00	6.24618E-05	1.70163E-10	5.75184E+06	5.74725E+06	2.95471E+04	1.63194E+04	-3.76717E-04
-8.80000E+02	4.49995E+00	6.25447E-05	7.34847E-11	5.75184E+06	5.74725E+06	2.95471E+04	1.63194E+04	-3.76717E-04
-8.80000E+02	4.99984E+00	6.26322E-05	1.26992E-09	5.75184E+06	5.74725E+06	2.95471E+04	1.63194E+04	-3.76717E-04
-8.90000E+02	-6.20028E-06	6.26064E-05	8.24257E-10	5.51966E+06	5.60532E+06	2.98420E+04	9.52407E+03	-3.82827E-04
-8.90000E+02	4.99973E-01	6.27065E-05	3.71513E-10	5.51966E+06	5.60532E+06	2.98420E+04	9.52407E+03	-3.82827E-04
-8.90000E+02	9.99984E-01	6.27986E-05	1.62686E-10	5.51966E+06	5.60532E+06	2.98420E+04	9.52407E+03	-3.82827E-04
-8.90000E+02	1.49996E+00	6.28958E-05	6.16568E-10	5.51966E+06	5.60532E+06	2.98420E+04	9.52407E+03	-3.82827E-04
-8.90000E+02	1.99998E+00	6.29854E-05	7.58654E-11	5.51966E+06	5.60532E+06	2.98420E+04	9.52407E+03	-3.82827E-04
-8.90000E+02	2.49999E+00	6.30739E-05	2.04015E-10	5.51966E+06	5.60532E+06	2.98420E+04	9.52407E+03	-3.82827E-04
-8.90000E+02	2.99989E+00	6.31663E-05	8.99383E-11	5.51966E+06	5.60532E+06	2.98420E+04	9.52407E+03	-3.82827E-04
-8.90000E+02	3.49987E+00	6.32427E-05	2.73537E-10	5.51966E+06	5.60532E+06	2.98420E+04	9.52407E+03	-3.82827E-04
-8.90000E+02	4.00009E+00	6.33316E-05	5.02814E-10	5.51966E+06	5.60532E+06	2.98420E+04	9.52407E+03	-3.82827E-04
-8.90000E+02	4.49996E+00	6.34231E-05	3.06413E-10	5.51966E+06	5.60532E+06	2.98420E+04	9.52407E+03	-3.82827E-04
-8.90000E+02	4.99985E+00	6.35093E-05	4.57602E-10	5.51966E+06	5.60532E+06	2.98420E+04	9.52407E+03	-3.82827E-04
-9.00000E+02	-6.54145E-06	6.35086E-05	8.99383E-11	5.56618E+06	5.57944E+06	1.09554E+04	7.23321E+03	-3.89016E-04
-9.00000E+02	4.99972E-01	6.36023E-05	7.25718E-11	5.56618E+06	5.57944E+06	1.09554E+04	7.23321E+03	-3.89016E-04
-9.00000E+02	9.99986E-01	6.36957E-05	3.15419E-10	5.56618E+06	5.57944E+06	1.09554E+04	7.23321E+03	-3.89016E-04
-9.00000E+02	1.49996E+00	6.37855E-05	2.61958E-10	5.56618E+06	5.57944E+06	1.09554E+04	7.23321E+03	-3.89016E-04
-9.00000E+02	1.99998E+00	6.38804E-05	3.79678E-10	5.56618E+06	5.57944E+06	1.09554E+04	7.23321E+03	-3.89016E-04
-9.00000E+02	2.49999E+00	6.39676E-05	2.50377E-10	5.56618E+06	5.57944E+06	1.09554E+04	7.23321E+03	-3.89016E-04
-9.00000E+02	2.99987E+00	6.40512E-05	1.03709E-10	5.56618E+06	5.57944E+06	1.09554E+04	7.23321E+03	-3.89016E-04
-9.00000E+02	3.49987E+00	6.41362E-05	4.81045E-09	5.56618E+06	5.57944E+06	1.09554E+04	7.23321E+03	-3.89016E-04
-9.00000E+02	4.00008E+00	6.42347E-05	7.94019E-10	5.56618E+06	5.57944E+06	1.09554E+04	7.23321E+03	-3.89016E-04
-9.00000E+02	4.49995E+00	6.43248E-05	7.93025E-11	5.56618E+06	5.57944E+06	1.09554E+04	7.23321E+03	-3.89016E-04
-9.00000E+02	4.99987E+00	6.44088E-05	5.43650E-11	5.56618E+06	5.57944E+06	1.09554E+04	7.23321E+03	-3.89016E-04
-9.10000E+02	-6.02972E-06	6.44081E-05	1.45220E-10	5.34218E+06	5.44409E+06	1.20506E+04	2.89938E+03	-3.95555E-04
-9.10000E+02	4.99974E-01	6.45097E-05	5.44814E-10	5.34218E+06	5.44409E+06	1.20506E+04	2.89938E+03	-3.95555E-04
-9.10000E+02	9.99988E-01	6.45929E-05	1.21724E-09	5.34218E+06	5.44409E+06	1.20506E+04	2.89938E+03	-3.95555E-04
-9.10000E+02	1.49996E+00	6.46826E-05	6.79673E-10	5.34218E+06	5.44409E+06	1.20506E+04	2.89938E+03	-3.95555E-04
-9.10000E+02	1.99998E+00	6.47809E-05	1.24502E-09	5.34218E+06	5.44409E+06	1.20506E+04	2.89938E+03	-3.95555E-04
-9.10000E+02	2.49999E+00	6.48786E-05	5.38970E-10	5.34218E+06	5.44409E+06	1.20506E+04	2.89938E+03	-3.95555E-04
-9.10000E+02	2.99986E+00	6.49706E-05	6.48074E-11	5.34218E+06	5.44409E+06	1.20506E+04	2.89938E+03	-3.95555E-04
-9.10000E+02	3.49988E+00	6.50547E-05	3.23419E-10	5.34218E+06	5.44409E+06	1.20506E+04	2.89938E+03	-3.95555E-04
-9.10000E+02	4.00009E+00	6.51446E-05	9.10763E-10	5.34218E+06	5.44409E+06	1.20506E+04	2.89938E+03	-3.95555E-04
-9.10000E+02	4.49995E+00	6.52433E-05	4.77656E-10	5.34218E+06	5.44409E+06	1.20506E+04	2.89938E+03	-3.95555E-04
-9.10000E+02	4.99984E+00	6.53363E-05	2.42258E-10	5.34218E+06	5.44409E+06	1.20506E+04	2.89938E+03	-3.95555E-04
-9.20000E+02	-8.41790E-06	6.53400E-05	6.51886E-10	5.30056E+06	5.38344E+06	2.80962E+04	1.04073E+03	-4.02153E-04
-9.20000E+02	4.99975E-01	6.54434E-05	4.59202E-10	5.30056E+06	5.38344E+06	2.80962E+04	1.04073E+03	-4.02153E-04
-9.20000E+02	9.99985E-01	6.55411E-05	5.57195E-10	5.30056E+06	5.38344E+06	2.80962E+04	1.04073E+03	-4.02153E-04
-9.20000E+02	1.49996E+00	6.56276E-05	5.04271E-10	5.30056E+06	5.38344E+06	2.80962E+04	1.04073E+03	-4.02153E-04
-9.20000E+02	1.99998E+00	6.57184E-05	4.81733E-10	5.30056E+06	5.38344E+06	2.80962E+04	1.04073E+03	-4.02153E-04
-9.20000E+02	2.49997E+00	6.58142E-05	3.83753E-10	5.30056E+06	5.38344E+06	2.80962E+04	1.04073E+03	-4.02153E-04
-9.20000E+02	2.99988E+00	6.59075E-05	3.47403E-10	5.30056E+06	5.38344E+06	2.80962E+04	1.04073E+03	-4.02153E-04
-9.20000E+02	3.49987E+00	6.60064E-05	1.17757E-10	5.30056E+06	5.38344E+06	2.80962E+04	1.04073E+03	-4.02153E-04
-9.20000E+02	4.00009E+00	6.61010E-05	3.08221E-10	5.30056E+06	5.38344E+06	2.80962E+04	1.04073E+03	-4.02153E-04
-9.20000E+02	4.49993E+00	6.61925E-05	1.87114E-09	5.30056E+06	5.38344E+06	2.80962E+04	1.04073E+03	-4.02153E-04
-9.20000E+02	4.99986E+00	6.62793E-05	4.91280E-10	5.30056E+06	5.38344E+06	2.80962E+04	1.04073E+03	-4.02153E-04
-9.30000E+02	-6.65522E-06	6.63161E-05	2.03961E-10	5.24822E+06	5.27468E+06	1.47077E+04	4.67348E+03	-4.08802E-04
-9.30000E+02	4.99970E-01	6.64109E-05	2.08327E-10	5.24822E+06	5.27468E+06	1.47077E+04	4.67348E+03	-4.08802E-04
-9.30000E+02	9.99986E-01	6.65075E-05	9.20145E-11	5.24822E+06	5.27468E+06	1.47077E+04	4.67348E+03	-4.08802E-04
-9.30000E+02	1.49996E+00	6.66112E-05	1.43311E-09	5.24822E+06	5.27468E+06	1.47077E+04	4.67348E+03	-4.08802E-04
-9.30000E+02	1.99998E+00	6.67004E-05	8.64099E-11	5.24822E+06	5.27468E+06	1.47077E+04	4.67348E+03	-4.08802E-04
-9.30000E+02	2.49999E+00	6.67934E-05	1.08730E-10	5.24822E+06	5.27468E+06	1.47077E+04	4.67348E+03	-4.08802E-04
-9.30000E+02	2.99987E+00	6.68825E-05	1.33918E-09	5.24822E+06	5.27468E+06	1.47077E+04	4.67348E+03	-4.08802E-04
-9.30000E+02	3.49989E+00	6.69853E-05	2.82843E-11	5.24822E+06	5.27468E+06	1.47077E+04	4.67348E+03	-4.08802E-04
-9.30000E+02	4.00010E+00	6.70766E-05	8.60233E-11	5.24822E+06	5.27468E+06	1.47077E+04	4.67348E+03	-4.08802E-04
-9.30000E+02	4.49992E+00	6.71676E-05	2.29056E-10	5.24822E+06	5.27468E+06	1.47077E+04	4.67348E+03	-4.08802E-04
-9.30000E+02	4.99986E+00	6.72640E-05	3.40686E-10	5.24822E+06	5.27468E+06	1.47077E+04	4.67348E+03	-4.08802E-04
-9.40000E+02	-6.08667E-06	6.73116E-05	3.58732E-10	5.32249E+06	5.14231E+06	6.91015E+04	3.07764E+04	-4.15883E-04
-9.40000E+02	4.99974E-01	6.74043E-05	6.08404E-10	5.32249E+06	5.14231E+06	6.91015E+04	3.07764E+04	-4.15883E-04
-9.40000E+02	9.99984E-01	6.74988E-05	6.37146E-10	5.32249E+06	5.14231E+06	6.91015E+04	3.07764E+04	-4.15883E-04
-9.40000E+02	1.49996E+00	6.75900E-05	1.71674E-09	5.32249E+06	5.14231E+06	6.91015E+04	3.07764E+04	-4.15883E-04
-9.40000E+02	1.99998E+00	6.77069E-05	1.93448E-10	5.32249E+06	5.14231E+06	6.91015E+04	3.07764E+04	-4.15883E-04
-9.40000E+02	2.49999E+00	6.78047E-05	2.21259E-10	5.32249E+06	5.14231E+06	6.91015E+04	3.07764E+04	-4.15883E-04
-9.40000E+02	2.99988E+00	6.79050E-05	4.08765E-10	5.32249E+06	5.14231E+06	6.91015E+04	3.07764E+04	-4.15883E-04
-9.40000E+02	3.49988E+00	6.80041E-05	4.49691E-11	5.32249E+06	5.14231E+06	6.91015E+04	3.07764E+04	-4.15883E-04
-9.40000E+02	4.00008E+00	6.80884E-05	6.89025E-10	5.32249E+06	5.14231E+06	6.91015E+04	3.07764E+04	-4.15883E-04
-9.40000E+02	4.49996E+00	6.81794E-05	2.20958E-10	5.32249E+06	5.14231E+06	6.91015E+04	3.07764E+04	-4.15883E-04
-9.40000E+02	4.99986E+00	6.82794E-05	1.40554E-10	5.32249E+06	5.14231E+06	6.91015E+04	3.07764E+04	-4.15883E-04
-9.50000E+02	-7.11017E-06	6.83329E-05	1.63367E-10	4.94943E+06	4.98025E+06	6.89918E+03	1.61293E+03	-4.23101E-04
-9.50000E+02	4.99974E-01	6.84382E-05	8.94961E-10	4.94943E+06	4.98025E+06	6.89918E+03	1.61293E+03	-4.23101E-04
-9.50000E+02	9.99984E-01	6.85371E-05	3.18991E-10	4.94943E+06	4.98025E+06	6.89918E+03	1.61293E+03	-4.23101E-04
-9.50000E+02	1.49996E+00	6.86346E-05	1.26579E-10	4.94943E+06	4.98025E+06	6.89918E+03	1.61293E+03	-4.23101E-04
-9.50000E+02	1.99998E+00	6.87348E-05	1.67949E-09	4.94943E+06	4.98025E+06	6.89918E+03	1.61293E+03	-4.23101E-04
-9.50000E+02	2.49997E+00	6.88408E-05	6.22700E-10	4.94943E+06	4.98025E+06	6.89918E+03	1.61293E+03	-4.23101E-04
-9.50000E+02	2.99989E+00	6.89442E-05	4.86895E-10	4.94943E+06	4.98025E+06	6.89918E+03	1.61293E+03	-4.23101E-04
-9.50000E+02	3.49987E+00	6.90475E-05	4.32692E-10	4.94943E+06	4.98025E+06	6.89918E+03	1.61293E+03	-4.23101E-04
-9.50000E+02	4.00010E+00	6.91466E-05	4.83598E-10	4.94943E+06	4.98025E+06	6.89918E+03	1.61293E+03	-4.23101E-04
-9.50000E+02	4.49995E+00	6.92460E-05	1.69902E-10	4.94943E+06	4.98025E+06	6.89918E+03	1.61293E+03	-4.23101E-04
-9.50000E+02	4.99987E+00	6.93417E-05	1.11455E-10	4.94943E+06	4.98025E+06	6.89918E+03	1.61293E+03	-4.23101E-04
-9.60000E+02	-8.01998E-06	6.94110E-05	6.08295E-10	4.85134E+06	4.83976E+06	1.96571E+04	5.21359E+03	-4.30595E-04
-9.60000E+02	4.99972E-01	6.95096E-05	2.32283E-10	4.85134E+06	4.83976E+06	1.96571E+04	5.21359E+03	-4.30595E-04
-9.60000E+02	9.99984E-01	6.96181E-05	2.47162E-10	4.85134E+06	4.83976E+06	1.96571E+04	5.21359E+03	-4.30595E-04
-9.60000E+02	1.49996E+00	6.97216E-05	5.39630E-10	4.85134E+06	4.83976E+06	1.96571E+04	5.21359E+03	-4.30595E-04
-9.60000E+02	1.99998E+00	6.98354E-05	1.75563E-10	4.85134E+06	4.83976E+06	1.96571E+04	5.21359E+03	-4.30595E-04
-9.60000E+02	2.49998E+00	6.99400E-05	8.69598E-10	4.85134E+06	4.83976E+06	1.96571E+04	5.21359E+03	-4.30595E-04
-9.60000E+02	2.99989E+00	7.00430E-05	3.40229E-10	4.85134E+06	4.83976E+06	1.96571E+04	5.21359E+03	-4.30595E-04
-9.60000E+02	3.49988E+00	7.01407E-05	8.54179E-10	4.85134E+06	4.83976E+06	1.96571E+04	5.21359E+03	-4.30595E-04
-9.60000E+02	4.00010E+00	7.02455E-05	4.63105E-10	4.85134E+06	4.83976E+06	1.96571E+04	5.21359E+03	-4.30595E-04
-9.60000E+02	4.49997E+00	7.03442E-05	2.94392E-11	4.85134E+06	4.83976E+06	1.96571E+04	5.21359E+03	-4.30595E-04
-9.60000E+02	4.99984E+00	7.04394E-05	2.92613E-10	4.85134E+06	4.83976E+06	1.96571E+04	5.21359E+03	-4.30595E-04
-9.70000E+02	-6.99656E-06	7.05200E-05	4.98152E-10	4.87266E+06	4.95960E+06	3.21539E+04	1.34291E+04	-4.38090E-04
-9.70000E+02	4.99972E-01	7.06260E-05	1.08730E-10	4.87266E+06	4.95960E+06	3.21539E+04	1.34291E+04	-4.38090E-04
-9.70000E+02	9.99985E-01	7.07255E-05	9.92516E-10	4.87266E+06	4.95960E+06	3.21539E+04	1.34291E+04	-4.38090E-04
-9.70000E+02	1.49996E+00	7.08275E-05	1.38346E-09	4.87266E+06	4.95960E+06	3.21539E+04	1.34291E+04	-4.38090E-04
-9.70000E+02	1.99998E+00	7.09382E-05	6.12826E-11	4.87266E+06	4.95960E+06	3.21539E+04	1.34291E+04	-4.38090E-04
-9.70000E+02	2.49995E+00	7.10418E-05	1.45220E-10	4.87266E+06	4.95960E+06	3.21539E+04	1.34291E+04	-4.38090E-04
-9.70000E+02	2.99988E+00	7.11382E-05	1.21530E-09	4.87266E+06	4.95960E+06	3.21539E+04	1.34291E+04	-4.38090E-04
-9.70000E+02	3.49988E+00	7.12396E-05	2.37534E-10	4.87266E+06	4.95960E+06	3.21539E+04	1.34291E+04	-4.38090E-04
-9.70000E+02	4.00010E+00	7.13397E-05	3.21697E-10	4.87266E+06	4.95960E+06	3.21539E+04	1.34291E+04	-4.38090E-04
-9.70000E+02	4.49995E+00	7.14433E-05	2.61661E-10	4.87266E+06	4.95960E+06	3.21539E+04	1.34291E+04	-4.38090E-04
-9.70000E+02	4.99986E+00	7.15333E-05	2.04015E-10	4.87266E+06	4.95960E+06	3.21539E+04	1.34291E+04	-4.38090E-04
-9.80000E+02	-6.48478E-06	7.16258E-05	8.05536E-11	4.72166E+06	4.78210E+06	1.10953E+04	2.19450E+03	-4.45651E-04
-9.80000E+02	4.99974E-01	7.17377E-05	2.88906E-10	4.72166E+06	4.78210E+06	1.10953E+04	2.19450E+03	-4.45651E-04
-9.80000E+02	9.99987E-01	7.18404E-05	5.13701E-10	4.72166E+06	4.78210E+06	1.10953E+04	2.19450E+03	-4.45651E-04
-9.80000E+02	1.49996E+00	7.19499E-05	4.69491E-10	4.72166E+06	4.78210E+06	1.10953E+04	2.19450E+03	-4.45651E-04
-9.80000E+02	1.99998E+00	7.20471E-05	1.19744E-09	4.72166E+06	4.78210E+06	1.10953E+04	2.19450E+03	-4.45651E-04
-9.80000E+02	2.50001E+00	7.21621E-05	9.55592E-10	4.72166E+06	4.78210E+06	1.10953E+04	2.19450E+03	-4.45651E-04
-9.80000E+02	2.99987E+00	7.22706E-05	6.12445E-10	4.72166E+06	4.78210E+06	1.10953E+04	2.19450E+03	-4.45651E-04
-9.80000E+02	3.49988E+00	7.23717E-05	2.18530E-10	4.72166E+06	4.78210E+06	1.10953E+04	2.19450E+03	-4.45651E-04
-9.80000E+02	4.00013E+00	7.24694E-05	1.31783E-09	4.72166E+06	4.78210E+06	1.10953E+04	2.19450E+03	-4.45651E-04
-9.80000E+02	4.49995E+00	7.25674E-05	7.30799E-10	4.72166E+06	4.78210E+06	1.10953E+04	2.19450E+03	-4.45651E-04
-9.80000E+02	4.99986E+00	7.26787E-05	2.52234E-10	4.72166E+06	4.78210E+06	1.10953E+04	2.19450E+03	-4.45651E-04
-9.90000E+02	-7.16711E-06	7.27847E-05	1.81904E-10	4.67015E+06	4.63140E+06	1.57756E+04	9.38102E+03	-4.53658E-04
-9.90000E+02	4.99974E-01	7.28976E-05	1.02115E-09	4.67015E+06	4.63140E+06	1.57756E+04	9.38102E+03	-4.53658E-04
-9.90000E+02	9.99988E-01	7.30141E-05	3.92032E-10	4.67015E+06	4.63140E+06	1.57756E+04	9.38102E+03	-4.53658E-04
-9.90000E+02	1.49996E+00	7.31233E-05	1.04987E-10	4.67015E+06	4.63140E+06	1.57756E+04	9.38102E+03	-4.53658E-04
-9.90000E+02	1.99998E+00	7.32255E-05	1.35236E-10	4.67015E+06	4.63140E+06	1.57756E+04	9.38102E+03	-4.53658E-04
-9.90000E+02	2.49998E+00	7.33299E-05	2.73537E-10	4.67015E+06	4.63140E+06	1.57756E+04	9.38102E+03	-4.53658E-04
-9.90000E+02	2.99987E+00	7.34455E-05	7.22465E-10	4.67015E+06	4.63140E+06	1.57756E+04	9.38102E+03	-4.53658E-04
-9.90000E+02	3.49988E+00	7.35532E-05	1.23648E-10	4.67015E+06	4.63140E+06	1.57756E+04	9.38102E+03	-4.53658E-04
-9.90000E+02	4.00011E+00	7.36592E-05	6.00352E-10	4.67015E+06	4.63140E+06	1.57756E+04	9.38102E+03	-4.53658E-04
-9.90000E+02	4.49992E+00	7.37639E-05	4.06284E-10	4.67015E+06	4.63140E+06	1.57756E+04	9.38102E+03	-4.53658E-04
-9.90000E+02	4.99984E+00	7.38692E-05	9.56847E-11	4.67015E+06	4.63140E+06	1.57756E+04	9.38102E+03	-4.53658E-04
